counter;index;instructionType;totalChars 
0;0;original;31502 
34;68265;Literal;31215 
35;85379;Literal;31193 
70;89788;Identifier;31151 
80;76409;Literal;31075 
119;154782;Identifier;31042 
157;144539;Identifier;31025 
196;179651;Identifier;31025 
199;131295;Identifier;30981 
213;185103;Literal;30961 
228;197288;Literal;30954 
285;92880;Identifier;30952 
287;148475;Literal;30947 
324;132489;Literal;30944 
326;115810;Identifier;30935 
345;65420;Identifier;30932 
363;118262;Literal;30920 
383;138305;Identifier;30918 
397;90005;Identifier;30904 
406;87942;Identifier;30902 
443;126360;Literal;30892 
453;143257;Literal;30884 
454;23155;Identifier;30860 
489;44550;Literal;30858 
494;120161;Literal;30851 
495;105107;Literal;30805 
508;199288;Identifier;30796 
556;161916;Literal;30776 
570;145242;Literal;30774 
590;199367;Literal;30762 
591;164776;Identifier;30739 
625;181736;Line;30739 
634;92500;Literal;30737 
642;176601;Identifier;30730 
656;119079;Identifier;30728 
700;63637;Literal;30716 
702;89527;Literal;30699 
703;8711;Literal;30673 
817;54920;Literal;30664 
832;43962;Identifier;30662 
884;43378;Identifier;30660 
939;146344;Literal;30653 
1007;127657;Identifier;30642 
1061;194278;Identifier;30627 
1100;84921;ThisExpression;30616 
1123;15441;Identifier;30605 
1151;186660;Literal;30598 
1208;14292;Line;30571 
1224;189389;Identifier;30570 
1248;84289;Line;30565 
1257;1877;Literal;30535 
1290;188185;Literal;30508 
1326;168030;Literal;30474 
1412;123678;Literal;30464 
1416;175370;Literal;30462 
1505;193718;Literal;30456 
1512;175164;Literal;30445 
1516;18561;Literal;30442 
1538;32195;Literal;30440 
1561;12853;Literal;30439 
1571;174507;Literal;30437 
1604;138177;Literal;30422 
1636;141259;Literal;30421 
1720;20457;Identifier;30195 
1728;79280;Identifier;30193 
1736;70217;Identifier;30189 
1744;173663;Identifier;30182 
1760;14458;Identifier;30173 
1766;151251;Literal;30170 
1787;3358;Literal;30168 
1802;22572;Identifier;30166 
1834;11876;Literal;30162 
1858;135565;Identifier;30160 
1868;41805;Identifier;30158 
1893;178500;Identifier;30149 
1915;89250;Identifier;30110 
2090;130639;Line;30080 
2125;115546;Literal;30073 
2142;189149;Identifier;29875 
2158;12329;Identifier;29874 
2183;20171;Identifier;29867 
2206;7890;Literal;29864 
2224;87545;Line;29763 
2231;63065;Identifier;29763 
2278;151012;Line;29757 
2375;47405;Literal;29745 
2401;161182;Literal;29732 
2411;162688;Line;29449 
2417;151787;Identifier;29444 
2458;30664;Line;29434 
