counter;index;instructionType;totalChars 
0;0;original;8743 
1;26192;Identifier;8722 
2;5760;BreakStatement;8722 
3;14658;ObjectExpression;8717 
8;29856;Identifier;8712 
9;31566;Literal;8693 
15;29760;Literal;8659 
17;30011;Identifier;8659 
17;32655;Identifier;8649 
18;31896;Literal;8633 
22;22023;ThisExpression;8621 
23;12063;Literal;8611 
28;6711;Identifier;8610 
33;20164;Identifier;8586 
34;21903;ReturnStatement;8586 
38;8444;Line;8574 
41;8664;Identifier;8572 
42;19482;Identifier;8572 
43;21566;Identifier;8572 
44;29438;Identifier;8571 
46;7661;Identifier;8569 
49;3904;Literal;8502 
50;20542;Identifier;8491 
51;25902;Literal;8477 
60;25611;Identifier;8442 
63;7405;Literal;8440 
68;32489;ReturnStatement;8433 
81;17848;Identifier;8426 
81;11973;Literal;8409 
91;6710;Line;8401 
94;8143;Literal;8396 
95;28276;Line;8348 
104;33081;Identifier;8348 
110;17688;Identifier;8341 
113;10702;Literal;8274 
117;27101;Literal;8208 
119;34419;Literal;8191 
130;7989;Literal;8155 
135;30358;Literal;8152 
137;16933;Identifier;8111 
143;23206;Literal;8108 
146;2272;Identifier;8108 
148;13683;Identifier;8108 
171;13348;Identifier;8091 
183;6640;Identifier;8064 
185;30230;ReturnStatement;8059 
187;22250;Identifier;8059 
190;8731;Literal;7994 
198;10096;Identifier;7994 
207;6878;Identifier;7992 
215;26244;Identifier;7992 
216;23976;Literal;7983 
236;9162;Line;7965 
