counter;index;instructionType;totalChars 
0;0;original;8743 
11;7687;Identifier;8741 
18;31978;ReturnStatement;8736 
22;13716;Identifier;8719 
23;6724;Identifier;8718 
31;29708;Identifier;8717 
36;24770;Literal;8708 
39;29930;ThisExpression;8703 
44;31368;Literal;8700 
65;29928;ReturnStatement;8700 
75;33033;ReturnStatement;8701 
82;17964;Literal;8694 
90;9579;Line;8676 
94;32612;Identifier;8672 
96;3904;Literal;8605 
97;24519;Identifier;8605 
109;7418;Literal;8603 
111;14436;ObjectExpression;8598 
112;11918;Literal;8588 
113;34999;Literal;8587 
113;28849;Identifier;8567 
114;35122;Identifier;8550 
115;35065;Literal;8550 
119;25918;Literal;8536 
120;8096;Literal;8500 
120;6938;Line;8512 
126;10660;Literal;8445 
129;6666;Identifier;8418 
130;33332;Identifier;8418 
131;20600;Literal;8400 
132;5268;Identifier;8400 
141;28506;Literal;8384 
145;8194;Line;8372 
147;31932;Identifier;8363 
148;21342;Identifier;8351 
149;17282;Literal;8344 
151;33115;Identifier;8343 
153;25172;Identifier;8287 
157;22000;Identifier;8286 
158;16920;Identifier;8286 
163;27984;Line;8275 
168;9015;Literal;8210 
177;26342;Identifier;8210 
182;8414;Identifier;8208 
190;16764;Identifier;8167 
194;6710;Line;8157 
198;26727;Literal;8091 
199;15641;Identifier;8086 
202;2272;Identifier;8086 
202;8010;Literal;8081 
208;27584;Literal;8077 
212;28369;ThisExpression;8062 
230;18694;Identifier;8062 
233;4570;Literal;8044 
250;13304;Identifier;8044 
