counter;index;instructionType;totalChars 
0;0;original;8743 
2;7687;Identifier;8741 
5;35680;Literal;8724 
8;26906;Identifier;8724 
19;6680;Identifier;8695 
22;22553;Identifier;8694 
23;4072;Literal;8627 
29;17364;Identifier;8627 
30;17886;Identifier;8620 
40;17713;Literal;8613 
50;8645;ThisExpression;8601 
52;8186;Literal;8596 
58;13388;Identifier;8596 
59;13870;Identifier;8596 
62;25795;Identifier;8582 
64;32623;Identifier;8581 
65;7157;Identifier;8579 
80;21750;ThisExpression;8567 
84;21748;ReturnStatement;8567 
89;15618;Block;8480 
95;21685;Identifier;8480 
105;14451;ObjectExpression;8475 
107;22096;Identifier;8474 
108;24322;Literal;8465 
112;4703;Literal;8411 
113;16038;Identifier;8406 
122;11882;Literal;8396 
125;32398;Identifier;8397 
127;19619;Identifier;8373 
130;29293;Identifier;8373 
131;32081;Identifier;8369 
134;28183;Line;8321 
143;29023;ThisExpression;8316 
151;8274;Line;8316 
159;23991;Identifier;8316 
161;25274;Identifier;8260 
179;8005;Literal;8224 
180;10944;Line;8206 
193;30047;Literal;8203 
194;15453;Identifier;8201 
195;33524;Identifier;8204 
197;11321;Identifier;8197 
200;27621;Literal;8193 
216;20229;Literal;8175 
217;10229;Identifier;8175 
225;9018;Literal;8110 
227;9763;Identifier;8108 
232;11621;Literal;8084 
242;13233;Identifier;8067 
245;21496;Identifier;8066 
