counter;index;instructionType;totalChars 
0;0;original;48844 
1;7;ExpressionStatement;48821 
2;6;ExpressionStatement;48796 
3;2;ExpressionStatement;48783 
4;7;ExpressionStatement;48672 
6;14;ExpressionStatement;48659 
8;28;ExpressionStatement;48653 
9;27;ExpressionStatement;48632 
10;26;ExpressionStatement;48609 
11;28;ExpressionStatement;48609 
12;29;ExpressionStatement;48604 
13;29;ExpressionStatement;48588 
15;38;ExpressionStatement;48555 
16;38;ExpressionStatement;48525 
17;33;ExpressionStatement;48442 
18;33;ExpressionStatement;48422 
19;35;ExpressionStatement;48411 
20;30;ExpressionStatement;48394 
21;33;ExpressionStatement;48271 
22;30;ExpressionStatement;48251 
23;30;ExpressionStatement;48235 
25;44;ExpressionStatement;48176 
26;40;ExpressionStatement;48167 
28;54;ExpressionStatement;48162 
30;67;ExpressionStatement;48147 
31;65;ExpressionStatement;48132 
33;77;ExpressionStatement;48057 
36;91;ExpressionStatement;48036 
39;110;ExpressionStatement;48030 
40;117;ExpressionStatement;48015 
42;127;ExpressionStatement;48002 
43;126;ExpressionStatement;47990 
44;126;ExpressionStatement;47978 
48;155;ExpressionStatement;47966 
50;168;ExpressionStatement;47951 
51;167;ExpressionStatement;47939 
54;184;ExpressionStatement;47920 
55;182;ExpressionStatement;47908 
56;182;ExpressionStatement;47892 
59;209;ExpressionStatement;47856 
60;206;ExpressionStatement;47820 
61;207;ExpressionStatement;47787 
62;205;ExpressionStatement;47749 
63;208;ExpressionStatement;47711 
64;207;ExpressionStatement;47678 
66;218;ExpressionStatement;47663 
67;219;ExpressionStatement;47648 
70;238;ExpressionStatement;47635 
71;234;ExpressionStatement;47625 
72;236;ExpressionStatement;47612 
73;235;ExpressionStatement;47600 
76;252;ExpressionStatement;47587 
78;264;ExpressionStatement;47561 
80;271;ExpressionStatement;47545 
81;275;ExpressionStatement;47529 
83;289;ExpressionStatement;47510 
85;290;ExpressionStatement;47501 
88;313;ExpressionStatement;47464 
89;311;ExpressionStatement;47444 
91;326;ExpressionStatement;47424 
92;323;ExpressionStatement;47404 
94;332;ExpressionStatement;47002 
95;330;ExpressionStatement;46982 
96;330;ExpressionStatement;46947 
97;339;ExpressionStatement;46933 
98;339;ExpressionStatement;46915 
100;341;ExpressionStatement;46900 
103;362;ExpressionStatement;46872 
107;396;ExpressionStatement;46859 
108;391;ExpressionStatement;46830 
110;408;ExpressionStatement;46817 
111;409;ExpressionStatement;46793 
112;401;ExpressionStatement;46773 
113;400;ExpressionStatement;46759 
115;412;ExpressionStatement;46733 
118;438;ExpressionStatement;46720 
120;446;ExpressionStatement;46676 
121;448;ExpressionStatement;46676 
122;449;ExpressionStatement;46650 
123;449;ExpressionStatement;46626 
124;449;ExpressionStatement;46595 
125;442;ExpressionStatement;46574 
127;452;ExpressionStatement;46543 
128;458;ExpressionStatement;46479 
129;454;ExpressionStatement;46459 
130;456;ExpressionStatement;46451 
131;455;ExpressionStatement;46441 
132;455;ExpressionStatement;46414 
134;465;ExpressionStatement;46409 
135;463;ExpressionStatement;46405 
137;472;ExpressionStatement;46395 
139;488;ExpressionStatement;46369 
140;488;ExpressionStatement;46343 
141;489;ExpressionStatement;46321 
147;531;ExpressionStatement;46302 
148;531;ExpressionStatement;46292 
149;531;ExpressionStatement;46282 
150;535;ExpressionStatement;46265 
151;535;ExpressionStatement;46248 
152;530;ExpressionStatement;46232 
154;545;ExpressionStatement;46217 
155;541;ExpressionStatement;46189 
157;558;ExpressionStatement;46172 
159;564;ExpressionStatement;46157 
160;569;ExpressionStatement;46142 
163;582;ExpressionStatement;46122 
175;699;ExpressionStatement;46120 
176;697;ExpressionStatement;46110 
177;696;ExpressionStatement;46101 
178;699;ExpressionStatement;46092 
179;699;ExpressionStatement;46084 
181;709;ExpressionStatement;46064 
182;706;ExpressionStatement;46030 
183;709;ExpressionStatement;46010 
184;704;ExpressionStatement;45984 
185;706;ExpressionStatement;45960 
186;705;ExpressionStatement;45936 
187;705;ExpressionStatement;45908 
196;785;ExpressionStatement;45900 
197;783;ExpressionStatement;45881 
234;336;CallExpression;45878 
255;536;CallExpression;45869 
267;647;CallExpression;45858 
289;851;CallExpression;45829 
293;887;CallExpression;45824 
356;260;BinaryExpression;45590 
360;291;BinaryExpression;45587 
395;631;BinaryExpression;45568 
420;7;Literal;45566 
422;14;Literal;45563 
423;13;Literal;45553 
424;12;Literal;45542 
427;32;Literal;45542 
429;47;Literal;45540 
430;44;Literal;45415 
439;124;Literal;45412 
440;123;Literal;45407 
443;147;Literal;45404 
444;146;Literal;45400 
451;200;Literal;45397 
452;200;Literal;45394 
454;218;Literal;45391 
455;217;Literal;45388 
457;222;Literal;45385 
458;227;Literal;45382 
459;228;Literal;45379 
460;220;Literal;45376 
461;226;Literal;45373 
462;220;Literal;45370 
464;239;Literal;45355 
465;237;Literal;45340 
467;245;Literal;45337 
468;243;Literal;45334 
469;243;Literal;45331 
470;242;Literal;45328 
477;300;Literal;45325 
489;415;Literal;45327 
491;429;Literal;45323 
492;429;Literal;45322 
493;429;Literal;45319 
494;429;Literal;45316 
495;429;Literal;45313 
499;458;Literal;45308 
500;457;Literal;45305 
