counter;index;instructionType;totalChars 
0;0;original;8301 
1;3;ExpressionStatement;8283 
2;5;ExpressionStatement;8259 
3;18;ExpressionStatement;8238 
4;1;ExpressionStatement;8225 
5;19;ExpressionStatement;8218 
16;25;CallExpression;8214 
17;30;CallExpression;8210 
19;42;CallExpression;8201 
21;67;CallExpression;8184 
22;71;CallExpression;8173 
23;70;CallExpression;8158 
32;87;MemberExpression;8137 
35;131;MemberExpression;8122 
37;150;MemberExpression;8099 
38;150;MemberExpression;8078 
39;145;MemberExpression;8055 
42;193;MemberExpression;8040 
54;405;MemberExpression;8030 
60;19;VariableDeclarator;8036 
61;4;VariableDeclarator;8046 
62;9;VariableDeclarator;8068 
63;16;VariableDeclarator;8082 
64;8;VariableDeclarator;8102 
65;12;VariableDeclarator;8100 
66;0;VariableDeclarator;8102 
67;6;VariableDeclarator;8104 
68;13;VariableDeclarator;8114 
69;16;VariableDeclarator;8144 
70;16;VariableDeclarator;8151 
71;10;VariableDeclarator;8149 
72;1;VariableDeclarator;8167 
73;19;VariableDeclarator;8181 
74;18;VariableDeclarator;8187 
75;17;VariableDeclarator;8205 
76;16;VariableDeclarator;8215 
77;18;VariableDeclarator;8225 
78;16;VariableDeclarator;8231 
79;2;VariableDeclarator;8279 
80;17;VariableDeclarator;8279 
81;1;VariableDeclarator;8287 
85;10;Identifier;8285 
87;23;Identifier;8276 
94;143;Identifier;8275 
95;148;Identifier;8270 
100;224;Identifier;8269 
101;228;Identifier;8268 
103;256;Identifier;8267 
104;249;Identifier;8261 
105;248;Identifier;8257 
107;260;Identifier;8256 
109;294;Identifier;8255 
114;371;Identifier;8252 
118;439;Identifier;8247 
144;936;Identifier;8246 
217;145;AssignmentExpression;8223 
224;12;Literal;8220 
225;10;Literal;8217 
230;96;Literal;8216 
233;132;Literal;8213 
234;131;Literal;8207 
236;143;Literal;8207 
251;8;ExpressionStatement;8183 
292;9;VariableDeclarator;8193 
293;17;VariableDeclarator;8206 
294;19;VariableDeclarator;8225 
295;11;VariableDeclarator;8287 
296;10;VariableDeclarator;8305 
297;0;VariableDeclarator;8315 
298;13;VariableDeclarator;8421 
299;13;VariableDeclarator;8459 
300;13;VariableDeclarator;8469 
301;0;VariableDeclarator;8469 
302;16;VariableDeclarator;8481 
303;13;VariableDeclarator;8512 
304;16;VariableDeclarator;8512 
305;19;VariableDeclarator;8604 
306;13;VariableDeclarator;8608 
307;15;VariableDeclarator;8614 
308;16;VariableDeclarator;8647 
309;0;VariableDeclarator;8705 
310;16;VariableDeclarator;8707 
311;17;VariableDeclarator;8713 
312;17;VariableDeclarator;8711 
313;15;VariableDeclarator;8730 
314;18;VariableDeclarator;8752 
315;13;VariableDeclarator;8754 
316;13;VariableDeclarator;8773 
317;13;VariableDeclarator;8771 
318;19;VariableDeclarator;8772 
319;19;VariableDeclarator;8784 
320;14;VariableDeclarator;8800 
321;16;VariableDeclarator;8800 
