counter;index;instructionType;totalChars 
0;0;original;2911 
49;10242;Literal;2909 
53;7876;Identifier;2907 
82;3699;Identifier;2906 
115;10667;Identifier;2904 
123;11296;Literal;2902 
138;12577;Literal;2900 
155;8867;Literal;2898 
183;3686;Identifier;2896 
229;12852;Identifier;2894 
432;276;Literal;2879 
473;15874;Literal;2879 
561;9959;Identifier;2875 
593;4170;Identifier;2875 
640;9397;Literal;2872 
670;6418;Identifier;2869 
672;4039;Identifier;2855 
684;10967;Identifier;2855 
716;9020;Identifier;2855 
743;11903;Identifier;2855 
