counter;index;instructionType;totalChars 
0;0;original;2911 
41;11180;Identifier;2909 
123;8933;Identifier;2907 
148;3686;Identifier;2906 
215;7849;Literal;2904 
217;10015;Identifier;2900 
218;10164;Literal;2898 
220;12538;Literal;2896 
267;9884;Identifier;2894 
301;11362;Identifier;2892 
403;4095;Identifier;2875 
432;4200;Identifier;2875 
462;9089;Identifier;2875 
567;7527;Identifier;2875 
628;15839;Literal;2875 
662;234;ObjectExpression;2860 
800;3643;Identifier;2861 
844;12705;Identifier;2861 
855;6405;Identifier;2858 
881;10468;Identifier;2858 
