counter;index;instructionType;totalChars 
0;0;original;2911 
76;11088;Literal;2909 
99;7876;Identifier;2907 
112;10693;Identifier;2905 
124;12603;Literal;2903 
141;12904;Identifier;2901 
155;8880;Literal;2899 
220;9479;Literal;2896 
234;10202;Literal;2894 
242;10014;Identifier;2890 
262;234;ObjectExpression;2875 
320;4078;Identifier;2861 
323;8624;Identifier;2861 
334;8954;Literal;2861 
380;9814;Identifier;2861 
452;7510;Identifier;2861 
475;11253;Identifier;2861 
586;12084;Identifier;2861 
618;6444;Identifier;2858 
631;8496;Identifier;2858 
654;15730;Literal;2858 
936;11890;Identifier;2858 
989;3643;Identifier;2854 
