counter;index;instructionType;totalChars 
0;0;original;2911 
11;3699;Identifier;2910 
38;3686;Identifier;2908 
111;4082;Identifier;2880 
116;9115;Identifier;2880 
156;4200;Identifier;2880 
173;12891;Identifier;2880 
181;12670;Identifier;2880 
198;15943;Literal;2880 
214;9871;Identifier;2880 
224;11401;Identifier;2880 
281;10164;Literal;2880 
307;8881;Identifier;2880 
379;10984;Literal;2880 
393;7824;Identifier;2880 
396;10576;Identifier;2880 
442;276;Literal;2865 
498;8585;Identifier;2865 
589;12111;Identifier;2865 
731;6405;Identifier;2862 
781;8470;Identifier;2862 
858;4144;Identifier;2862 
