counter;index;instructionType;totalChars 
0;0;original;4029 
8;13507;Literal;3887 
12;11953;Identifier;3886 
14;13994;Literal;3849 
20;13996;Literal;3845 
24;10301;Identifier;3791 
36;15072;Literal;3756 
37;15133;Identifier;3729 
41;13786;Literal;3727 
44;13624;Literal;3725 
46;14747;Identifier;3689 
47;7800;Literal;3675 
51;10124;Identifier;3653 
56;13677;Identifier;3647 
58;10255;Identifier;3646 
60;14639;Identifier;3645 
66;8200;Literal;3642 
72;13680;Literal;3611 
75;9829;Literal;3611 
85;12812;Literal;3507 
97;9970;Identifier;3498 
98;9455;Identifier;3478 
108;12706;Identifier;3472 
111;13437;Identifier;3464 
118;13540;Literal;3462 
122;13396;Identifier;3447 
147;5642;Literal;3445 
147;12836;Literal;3435 
179;12937;Identifier;3440 
214;13339;Identifier;3437 
227;13227;Literal;3435 
269;10205;Literal;3406 
283;12959;Literal;3389 
300;13675;Identifier;3338 
325;8640;Identifier;3326 
333;12583;Identifier;3317 
339;8571;Literal;3305 
353;12514;Identifier;3305 
356;12648;BlockStatement;3318 
368;8172;Literal;3316 
378;13669;Literal;3295 
379;13334;ArrayExpression;3295 
409;7963;Literal;3300 
443;12771;Literal;3297 
471;7916;Literal;3283 
519;12838;Identifier;3283 
537;8062;Literal;3200 
538;7726;Identifier;3207 
658;12587;Literal;3205 
699;9657;Identifier;3183 
710;9513;Literal;3183 
712;8088;Literal;3183 
746;12581;Identifier;3155 
770;3;BlockStatement;3155 
776;9472;BlockStatement;3155 
793;12481;Identifier;3136 
927;8963;Identifier;3119 
992;12268;Identifier;3116 
