counter;index;instructionType;totalChars 
0;0;original;4029 
15;16548;Literal;4008 
20;14864;Literal;3977 
30;7942;Literal;3980 
32;13858;Literal;3962 
38;5386;Literal;3960 
45;5528;Literal;3958 
45;14649;Identifier;3954 
62;14444;Literal;3917 
68;14596;Literal;3910 
80;13684;Literal;3892 
83;5628;Literal;3890 
84;14352;Literal;3886 
95;13259;Identifier;3889 
105;15125;Identifier;3882 
116;14611;Identifier;3881 
125;13975;Identifier;3886 
125;15206;Literal;3810 
133;8172;Literal;3807 
133;13858;Literal;3806 
134;13753;Literal;3803 
138;15123;Identifier;3802 
142;13553;Literal;3799 
157;13265;Identifier;3688 
164;7935;Literal;3690 
177;13236;Identifier;3570 
183;14312;ArrayExpression;3574 
185;7714;Literal;3559 
189;13615;Identifier;3549 
194;14411;Identifier;3517 
233;9299;Identifier;3497 
271;9692;Literal;3500 
280;13310;Literal;3500 
299;14100;Identifier;3490 
311;8002;Literal;3488 
313;13144;Identifier;3493 
314;13779;Literal;3467 
319;7698;Identifier;3469 
344;9730;Identifier;3461 
369;13356;Literal;3461 
370;8388;Literal;3449 
374;13904;Identifier;3424 
389;9605;Identifier;3322 
403;12940;Literal;3320 
411;12717;Literal;3320 
412;12615;Literal;3327 
414;12324;Identifier;3327 
441;12843;BlockStatement;3316 
485;12491;Literal;3307 
512;12616;Identifier;3304 
556;8076;Literal;3256 
589;12428;Identifier;3251 
620;12467;Identifier;3213 
652;12615;Literal;3213 
680;12395;ReturnStatement;3203 
681;8294;Literal;3198 
701;1251;Literal;3196 
741;12241;BlockStatement;3196 
753;12424;Identifier;3195 
775;3;BlockStatement;3195 
778;7675;Literal;3160 
896;12310;Identifier;3152 
920;12124;BlockStatement;3141 
