counter;index;instructionType;totalChars 
0;0;original;4029 
9;7726;Identifier;4034 
15;7929;Literal;4037 
24;15847;Identifier;4036 
32;10805;Literal;4027 
49;9901;Literal;4030 
50;15484;ArrayExpression;4051 
57;14257;Literal;4049 
73;7950;Literal;4051 
82;15302;Identifier;4060 
86;13927;Literal;4056 
93;13406;Literal;4038 
100;15654;Literal;3982 
114;13174;Identifier;3871 
122;10331;Identifier;3847 
123;9731;Identifier;3827 
124;15027;BlockStatement;3795 
125;13102;Identifier;3794 
132;5386;Literal;3792 
149;13942;Literal;3788 
156;1251;Literal;3786 
159;14953;Literal;3784 
169;13873;Literal;3643 
170;14272;Identifier;3614 
176;12974;Identifier;3475 
178;13345;Identifier;3449 
191;9904;Identifier;3440 
197;13480;Identifier;3425 
216;5448;Literal;3423 
230;8119;Literal;3420 
236;13243;Literal;3420 
255;10048;Identifier;3387 
275;7687;Literal;3369 
278;8374;Literal;3357 
288;12688;Literal;3357 
318;9674;BlockStatement;3349 
319;7745;Literal;3323 
361;12464;Identifier;3323 
420;9263;Identifier;3327 
421;12863;Identifier;3324 
433;8279;Literal;3312 
440;12755;Identifier;3307 
559;12753;Identifier;3269 
705;12340;Identifier;3268 
727;3;BlockStatement;3268 
734;9392;Literal;3268 
751;12650;Identifier;3268 
770;12992;Literal;3267 
801;12470;Literal;3250 
918;12383;Identifier;3252 
