counter;index;instructionType;totalChars 
0;0;original;4029 
6;198;Identifier;4034 
9;275;Identifier;4033 
11;312;Identifier;4032 
12;304;Identifier;4030 
14;356;Identifier;4029 
15;350;Identifier;4028 
16;323;Identifier;4026 
17;320;Identifier;4024 
19;369;Identifier;4029 
20;399;Identifier;4028 
22;401;Identifier;4037 
23;419;Identifier;4036 
24;411;Identifier;4035 
37;35;ExpressionStatement;4027 
38;35;ExpressionStatement;4003 
39;35;ExpressionStatement;3979 
40;20;ExpressionStatement;3967 
41;35;ExpressionStatement;3958 
42;38;ExpressionStatement;3950 
43;33;ExpressionStatement;3942 
44;33;ExpressionStatement;3925 
46;41;ExpressionStatement;3920 
47;43;ExpressionStatement;3895 
48;40;ExpressionStatement;3872 
49;40;ExpressionStatement;3847 
55;109;MemberExpression;3841 
57;122;MemberExpression;3836 
58;125;MemberExpression;3831 
59;124;MemberExpression;3826 
60;122;MemberExpression;3821 
61;122;MemberExpression;3816 
64;16;ReturnStatement;3804 
65;22;ReturnStatement;3777 
66;17;ReturnStatement;3782 
67;26;ReturnStatement;3765 
68;29;ReturnStatement;3744 
69;24;ReturnStatement;3627 
70;24;ReturnStatement;3616 
71;16;ReturnStatement;3602 
72;23;ReturnStatement;3578 
73;23;ReturnStatement;3552 
76;47;CallExpression;3512 
77;46;CallExpression;3465 
78;58;CallExpression;3449 
80;8;Literal;3447 
82;58;Literal;3445 
83;72;Literal;3443 
84;55;Literal;3441 
85;70;Literal;3436 
86;70;Literal;3434 
87;61;Literal;3431 
89;110;Literal;3429 
90;112;Literal;3427 
91;104;Literal;3425 
92;113;Literal;3390 
93;105;Literal;3388 
94;107;Literal;3386 
95;105;Literal;3384 
96;105;Literal;3382 
97;102;Literal;3382 
98;103;Literal;3381 
99;102;Literal;3381 
100;100;Literal;3277 
103;51;BinaryExpression;3197 
104;51;BinaryExpression;3196 
105;61;BinaryExpression;3196 
106;79;BinaryExpression;3186 
107;79;BinaryExpression;3175 
111;22;VariableDeclaration;3170 
112;27;VariableDeclaration;3165 
113;23;VariableDeclaration;3165 
114;24;VariableDeclaration;3164 
115;13;VariableDeclaration;3164 
116;22;VariableDeclaration;3171 
117;23;VariableDeclaration;3172 
118;22;VariableDeclaration;3167 
119;22;VariableDeclaration;3162 
120;21;VariableDeclaration;3161 
123;7;IfStatement;3151 
124;2;IfStatement;3133 
125;8;IfStatement;3122 
