counter;index;instructionType;totalChars 
0;0;original;4029 
6;198;Identifier;4034 
9;275;Identifier;4033 
11;312;Identifier;4032 
12;304;Identifier;4030 
14;350;Identifier;4033 
15;355;Identifier;4028 
16;323;Identifier;4026 
17;320;Identifier;4024 
19;369;Identifier;4029 
20;399;Identifier;4028 
22;420;Identifier;4027 
23;412;Identifier;4026 
24;401;Identifier;4035 
37;39;ExpressionStatement;4026 
38;38;ExpressionStatement;4025 
39;37;ExpressionStatement;3985 
40;20;ExpressionStatement;3973 
41;34;ExpressionStatement;3965 
42;38;ExpressionStatement;3957 
43;34;ExpressionStatement;3933 
44;33;ExpressionStatement;3925 
46;42;ExpressionStatement;3905 
47;40;ExpressionStatement;3891 
48;42;ExpressionStatement;3866 
49;40;ExpressionStatement;3847 
55;109;MemberExpression;3841 
57;122;MemberExpression;3836 
58;124;MemberExpression;3831 
59;123;MemberExpression;3826 
60;123;MemberExpression;3821 
61;122;MemberExpression;3816 
64;33;ReturnStatement;3795 
65;29;ReturnStatement;3778 
66;16;ReturnStatement;3766 
67;26;ReturnStatement;3649 
68;28;ReturnStatement;3623 
69;22;ReturnStatement;3596 
70;16;ReturnStatement;3597 
71;25;ReturnStatement;3573 
72;24;ReturnStatement;3562 
73;16;ReturnStatement;3552 
76;60;CallExpression;3536 
77;47;CallExpression;3496 
78;46;CallExpression;3449 
80;8;Literal;3447 
82;73;Literal;3445 
83;72;Literal;3440 
84;55;Literal;3438 
85;57;Literal;3436 
86;70;Literal;3434 
87;61;Literal;3431 
89;104;Literal;3429 
90;112;Literal;3427 
91;107;Literal;3425 
92;103;Literal;3425 
93;102;Literal;3425 
94;111;Literal;3390 
95;103;Literal;3388 
96;102;Literal;3386 
97;104;Literal;3384 
98;102;Literal;3383 
99;100;Literal;3279 
100;101;Literal;3277 
103;51;BinaryExpression;3197 
104;64;BinaryExpression;3197 
105;51;BinaryExpression;3196 
106;79;BinaryExpression;3186 
108;82;BinaryExpression;3171 
111;27;VariableDeclaration;3166 
112;13;VariableDeclaration;3166 
113;27;VariableDeclaration;3167 
114;21;VariableDeclaration;3162 
115;26;VariableDeclaration;3157 
116;23;VariableDeclaration;3166 
117;23;VariableDeclaration;3161 
118;21;VariableDeclaration;3161 
119;22;VariableDeclaration;3157 
120;21;VariableDeclaration;3156 
123;4;IfStatement;3156 
124;2;IfStatement;3138 
125;7;IfStatement;3126 
