counter;index;instructionType;totalChars;OperationType 
0;0;original;1861 
1;5;IfStatement;1768;m 
3;3;IfStatement;1738;m 
7;4;ExpressionStatement;1696;m 
11;0;ExpressionStatement;1683;m 
35;11;FunctionExpression;1616;m 
