counter;index;instructionType;totalChars;OperationType 
0;0;original;1861 
1;12;ReturnStatement;1844;m 
1;6;IfStatement;1790;m 
1;13;BinaryExpression;1768;m 
7;0;ReturnStatement;1729;m 
15;2;FunctionExpression;1714;m 
17;0;ExpressionStatement;1701;m 
