counter;index;instructionType;totalChars;OperationType 
0;0;original;1861 
1;22;ExpressionStatement;1821;m 
1;3;IfStatement;1831;m 
1;4;ExpressionStatement;1789;m 
1;2;FunctionExpression;1777;m 
11;1;UnaryExpression;1760;m 
17;0;ExpressionStatement;1747;m 
