counter;index;instructionType;totalChars;OperationType 
0;0;original;1861 
1;9;IfStatement;1854;m 
1;7;IfStatement;1819;m 
1;5;IfStatement;1768;m 
1;2;ExpressionStatement;1696;m 
9;11;FunctionExpression;1629;m 
13;0;ExpressionStatement;1616;m 
