counter;index;instructionType;totalChars 
0;0;original;8301 
9;163;ExpressionStatement;8280 
12;26;CallExpression;8276 
13;31;CallExpression;8272 
15;43;CallExpression;8263 
17;72;CallExpression;8248 
18;72;CallExpression;8237 
19;68;CallExpression;8220 
28;91;MemberExpression;8199 
31;135;MemberExpression;8188 
33;154;MemberExpression;8165 
34;154;MemberExpression;8144 
35;149;MemberExpression;8121 
38;197;MemberExpression;8106 
50;408;MemberExpression;8096 
55;11;Literal;8093 
56;12;Literal;8090 
61;97;Literal;8089 
64;133;Literal;8086 
65;132;Literal;8080 
67;144;Literal;8080 
70;9;VariableDeclarator;8100 
75;17;Identifier;8098 
77;36;Identifier;8089 
89;255;Identifier;8088 
90;259;Identifier;8087 
92;279;Identifier;8085 
93;279;Identifier;8080 
95;285;Identifier;8079 
96;291;Identifier;8078 
99;325;Identifier;8077 
104;404;Identifier;8074 
108;474;Identifier;8073 
134;971;Identifier;8072 
207;147;AssignmentExpression;8049 
