counter;index;instructionType;totalChars 
0;0;original;8301 
1;6;ExpressionStatement;8277 
12;32;CallExpression;8273 
13;26;CallExpression;8269 
15;43;CallExpression;8260 
17;68;CallExpression;8243 
18;72;CallExpression;8232 
19;71;CallExpression;8217 
28;89;MemberExpression;8196 
31;133;MemberExpression;8185 
33;154;MemberExpression;8163 
34;147;MemberExpression;8140 
35;150;MemberExpression;8118 
38;195;MemberExpression;8103 
50;407;MemberExpression;8093 
55;13;Literal;8090 
56;11;Literal;8087 
61;97;Literal;8086 
64;133;Literal;8083 
65;132;Literal;8077 
69;9;VariableDeclarator;8097 
74;17;Identifier;8095 
76;32;Identifier;8086 
88;256;Identifier;8085 
89;251;Identifier;8084 
91;276;Identifier;8078 
92;275;Identifier;8077 
94;288;Identifier;8076 
95;281;Identifier;8075 
98;321;Identifier;8074 
103;400;Identifier;8071 
107;470;Identifier;8070 
133;967;Identifier;8069 
206;147;AssignmentExpression;8046 
