counter;index;instructionType;totalChars 
0;0;original;8301 
1;3;ExpressionStatement;8283 
2;1;ExpressionStatement;8270 
3;18;ExpressionStatement;8249 
14;32;CallExpression;8245 
15;26;CallExpression;8241 
17;43;CallExpression;8232 
19;68;CallExpression;8215 
20;71;CallExpression;8200 
21;71;CallExpression;8189 
30;89;MemberExpression;8168 
33;133;MemberExpression;8153 
35;152;MemberExpression;8130 
36;152;MemberExpression;8109 
37;147;MemberExpression;8086 
40;195;MemberExpression;8071 
52;407;MemberExpression;8061 
62;19;Identifier;8059 
64;35;Identifier;8050 
76;251;Identifier;8049 
77;255;Identifier;8048 
79;276;Identifier;8042 
80;275;Identifier;8041 
82;281;Identifier;8040 
83;287;Identifier;8039 
86;321;Identifier;8038 
91;400;Identifier;8035 
95;470;Identifier;8034 
121;967;Identifier;8033 
194;146;AssignmentExpression;8010 
201;12;Literal;8007 
202;10;Literal;8004 
207;96;Literal;8003 
210;132;Literal;8000 
211;131;Literal;7994 
