counter;index;instructionType;totalChars 
0;0;original;1861 
2;27;Literal;1859 
3;35;Literal;1840 
10;92;Identifier;1859 
12;150;Identifier;1857 
13;149;Identifier;1856 
24;2;FunctionExpression;1802 
26;8;IfStatement;1781 
27;8;IfStatement;1776 
28;5;IfStatement;1684 
29;3;IfStatement;1654 
31;16;BinaryExpression;1616 
35;65;MemberExpression;1604 
40;10;ReturnStatement;1535 
41;12;ReturnStatement;1535 
42;10;ReturnStatement;1523 
46;4;ExpressionStatement;1481 
47;2;ExpressionStatement;1463 
48;0;ExpressionStatement;1450 
70;16;ExpressionStatement;1421 
71;9;ExpressionStatement;1405 
72;13;ExpressionStatement;1394 
73;12;ExpressionStatement;1391 
74;14;ExpressionStatement;1363 
45;0;RESTART;1363 
81;1;RESTART;1363 
