counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;0;ExpressionStatement;1660;m 
1;2;Property;1660;m 
1;7;IfStatement;1552;m 
3;2;Property;1539;m 
3;3;Property;1542;m 
5;1;Property;1530;m 
11;0;ExpressionStatement;1517;m 
17;16;ExpressionStatement;1381;m 
17;10;ExpressionStatement;1355;m 
17;1;Property;1369;m 
21;2;Property;1356;m 
29;2;ExpressionStatement;1329;m 
33;0;ExpressionStatement;1316;m 
35;2;ReturnStatement;1316;m 
