counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;6;IfStatement;1544;m 
1;16;ExpressionStatement;1381;m 
3;2;Property;1368;m 
5;1;Property;1356;m 
9;4;Literal;1345;m 
13;2;ExpressionStatement;1318;m 
23;1;IfStatement;1318;m 
45;0;ExpressionStatement;1305;m 
