counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;2;ExpressionStatement;1646;m 
1;3;Property;1663;m 
1;16;ExpressionStatement;1381;m 
1;14;Literal;1381;m 
1;4;ExpressionStatement;1381;m 
3;1;Property;1369;m 
3;2;Property;1368;m 
5;4;Literal;1357;m 
5;1;Property;1356;m 
13;2;Literal;1339;m 
13;2;ExpressionStatement;1329;m 
37;0;ExpressionStatement;1316;m 
