counter;index;instructionType;totalChars 
0;0;original;71864 
4;119569;Identifier;71786 
16;110435;Identifier;71784 
19;77923;Identifier;71783 
20;199721;Identifier;71782 
22;282659;Identifier;71780 
40;9597;Literal;71777 
71;151078;Identifier;71775 
78;128798;Literal;71765 
83;77260;Identifier;71775 
89;58946;Identifier;71773 
105;110623;Identifier;71771 
112;42608;Identifier;71769 
118;79243;Identifier;71703 
123;248624;Identifier;71610 
144;169443;Identifier;71531 
154;104007;Literal;71524 
197;34436;Identifier;71522 
198;67016;Identifier;71522 
200;108322;Literal;71508 
200;150768;Identifier;71486 
207;33269;Identifier;71484 
215;195121;BreakStatement;71484 
240;164626;Identifier;71484 
247;202730;Identifier;71483 
272;243378;Identifier;71231 
289;80957;Identifier;71230 
309;70855;Literal;71223 
352;119403;Identifier;71146 
360;34070;Identifier;71144 
368;32029;Identifier;71144 
375;159820;Identifier;71142 
378;114001;Identifier;71140 
392;66994;Identifier;71136 
404;100038;Identifier;71134 
408;103853;Literal;71122 
424;50603;Literal;71091 
441;218435;ThisExpression;71029 
449;112550;Literal;71020 
458;159791;Identifier;71018 
462;83474;Identifier;70952 
467;108886;Literal;70943 
476;221425;Identifier;70921 
490;113518;Identifier;70792 
551;116253;Identifier;70767 
568;112265;Literal;70765 
588;211101;Literal;70761 
597;231642;Identifier;70759 
601;99609;BreakStatement;70729 
624;112592;Identifier;70727 
653;272905;Identifier;70709 
658;157543;Identifier;70724 
680;107942;Identifier;70715 
709;230979;Identifier;70713 
725;100551;Identifier;70711 
740;62045;Literal;70703 
744;149321;Identifier;70676 
748;76379;Identifier;70563 
755;117403;Identifier;70490 
764;143769;Identifier;70455 
765;28092;Literal;70406 
767;74650;Identifier;70393 
775;37477;Literal;70393 
787;248857;Identifier;70392 
792;91405;Identifier;70381 
825;244177;Line;69921 
827;103069;Identifier;69883 
828;190504;Identifier;69877 
834;75777;Identifier;69860 
863;112490;Identifier;69886 
868;115962;Identifier;69813 
872;80678;Identifier;69736 
884;111444;Identifier;69703 
885;106011;Identifier;69702 
900;188015;ContinueStatement;69618 
914;104268;Identifier;69589 
925;112468;Identifier;69539 
935;208317;Identifier;69537 
947;91086;Literal;69470 
956;55819;Identifier;69468 
991;22157;Identifier;69464 
993;108641;Identifier;69479 
