counter;index;instructionType;totalChars 
0;0;original;71864 
23;229423;Identifier;71863 
28;121210;Identifier;71776 
47;101405;Identifier;71774 
67;199499;Identifier;71773 
70;231397;Literal;71772 
72;53041;Identifier;71754 
96;119830;Identifier;71677 
98;36698;Literal;71624 
104;121529;Identifier;71622 
106;13841;Identifier;71564 
116;154242;Identifier;71613 
131;211448;Identifier;71610 
133;251867;Identifier;71592 
134;158407;Identifier;71590 
135;63094;Literal;71587 
146;237808;Identifier;71573 
155;48119;Identifier;71570 
161;56833;Identifier;71568 
167;105616;Identifier;71577 
167;101048;Identifier;71548 
178;116454;Identifier;71475 
202;113733;Identifier;71358 
203;81572;Identifier;71375 
227;33792;Identifier;71373 
256;112968;Identifier;71371 
264;202744;Literal;71363 
269;82705;Identifier;71270 
286;250589;Identifier;71263 
298;204059;Identifier;71251 
320;112634;Identifier;71250 
323;35997;Identifier;71206 
326;107232;Identifier;71204 
331;166819;Identifier;71125 
342;81557;Identifier;71115 
368;245578;Identifier;71109 
414;243181;Identifier;71108 
417;97798;BreakStatement;71076 
429;158748;Identifier;71050 
446;110117;Literal;71042 
456;246023;Identifier;71023 
458;52575;Literal;71019 
459;199780;ArrayExpression;71011 
459;129908;Identifier;70912 
464;112253;Identifier;70880 
471;153303;Identifier;70861 
474;152769;Identifier;70842 
488;201196;Identifier;70842 
492;206383;Identifier;70825 
493;35887;Literal;70825 
495;190837;BreakStatement;70819 
497;91880;Identifier;70738 
506;12247;Literal;70695 
516;74590;Literal;70687 
520;258042;Identifier;70678 
560;102014;Literal;70671 
576;221954;Identifier;70669 
577;12591;Identifier;70640 
587;35993;Literal;70568 
623;115998;Identifier;70495 
641;103912;Identifier;70463 
661;209215;Literal;70458 
665;76788;Literal;70450 
695;22785;Identifier;70446 
712;234348;Identifier;70444 
716;101977;Identifier;70370 
726;156850;Identifier;70402 
732;218359;Identifier;70370 
758;102261;Literal;70360 
774;156051;Identifier;70358 
776;57024;Identifier;70339 
781;106563;Literal;70338 
810;165577;Identifier;70324 
822;26374;Literal;70326 
837;141390;Identifier;70324 
869;41801;Identifier;70301 
872;149542;Identifier;70289 
883;245386;Identifier;70265 
891;114363;Identifier;70213 
896;116058;Identifier;70108 
921;118660;Identifier;70106 
962;34326;Identifier;70093 
965;218127;Identifier;70071 
983;200622;Identifier;70062 
988;248445;Identifier;70061 
