counter;index;instructionType;totalChars 
0;0;original;71864 
2;82091;Identifier;71881 
4;42124;Literal;71802 
12;248302;Identifier;71801 
15;113490;Identifier;71799 
24;164910;Identifier;71799 
26;32210;Identifier;71778 
38;212818;Literal;71766 
43;105715;Identifier;71737 
44;83075;Identifier;71660 
50;103349;Literal;71650 
59;23901;Identifier;71646 
62;192987;ArrayExpression;71633 
66;60659;BreakStatement;71633 
88;103326;Literal;71625 
95;57421;Identifier;71613 
107;36727;Literal;71621 
108;114239;Identifier;71629 
115;240345;Identifier;71628 
157;102515;Literal;71618 
162;114408;Identifier;71626 
174;107573;Literal;71617 
190;222234;Identifier;71595 
196;90463;Identifier;71001 
205;279140;Literal;70996 
216;203621;Identifier;70985 
236;242247;Identifier;70960 
241;135808;Identifier;70953 
249;167615;Identifier;70941 
250;15081;Identifier;70882 
307;244346;Identifier;70881 
313;147440;Identifier;70864 
314;208344;Identifier;70862 
318;106110;Identifier;70829 
321;52289;Identifier;70811 
339;232149;BreakStatement;70811 
362;239897;Identifier;70786 
390;166986;Identifier;70774 
405;9473;Identifier;70772 
406;95570;BreakStatement;70742 
421;33735;Identifier;70740 
427;27808;Literal;70724 
428;96249;Identifier;70718 
437;116027;Identifier;70645 
475;22482;Identifier;70641 
481;33796;Identifier;70639 
502;115131;Identifier;70637 
516;95596;BreakStatement;70605 
524;94350;Identifier;70603 
527;113589;Identifier;70576 
534;80718;Identifier;70513 
542;51954;Identifier;70506 
543;199414;Literal;70492 
545;110561;Identifier;70361 
549;27352;Literal;70359 
586;119233;Identifier;70357 
605;105047;Literal;70356 
617;47529;Identifier;70343 
629;124686;Identifier;70333 
634;229840;Identifier;70311 
649;132615;Identifier;70289 
689;185902;Identifier;70268 
709;75883;Identifier;70267 
714;2540;Literal;70264 
715;161582;Identifier;70262 
736;103300;ThisExpression;70248 
743;72635;Literal;70246 
746;188565;Identifier;70244 
776;80727;Identifier;70234 
803;113024;Identifier;70209 
824;80657;Identifier;70135 
832;198367;Identifier;70129 
833;271316;Identifier;70041 
863;93493;BreakStatement;70011 
867;102361;Identifier;69978 
868;21291;Identifier;69976 
870;56763;Literal;69931 
874;176114;Literal;69917 
882;78412;Identifier;69854 
884;13255;Identifier;69822 
893;99862;Literal;69814 
904;74499;Identifier;69801 
920;49662;Literal;69784 
933;187665;ObjectExpression;69778 
937;154484;Identifier;69776 
951;99187;Literal;69762 
980;81569;Identifier;69682 
997;50168;Literal;69685 
