counter;index;instructionType;totalChars 
0;0;original;86954 
2;22027;ArrayExpression;86919 
5;372583;Literal;86885 
9;1586;ObjectExpression;86882 
14;199256;Literal;86862 
14;445422;Identifier;86795 
15;63964;Identifier;86750 
18;16387;Identifier;86752 
21;199070;Literal;86742 
22;258714;Identifier;86687 
26;49196;Identifier;86637 
30;173922;Identifier;86647 
33;199267;Literal;86626 
34;323114;Literal;86607 
39;335580;Identifier;86602 
40;64001;Literal;86580 
44;226422;Identifier;86569 
47;96023;Identifier;86568 
47;331332;Identifier;86571 
49;38749;Identifier;86615 
53;110366;Identifier;86614 
59;135982;Literal;86602 
60;261736;Literal;86600 
60;384179;Identifier;86568 
66;340661;Literal;86470 
67;156742;Line;86439 
70;419460;Identifier;86219 
74;60757;Identifier;86210 
74;255635;Identifier;86206 
75;254304;Identifier;86203 
77;442722;Identifier;85897 
78;18042;Line;85879 
79;163254;Identifier;85855 
81;141624;Identifier;85837 
81;386953;Literal;85846 
83;344377;Literal;85843 
84;197199;ThisExpression;85829 
85;296561;Identifier;85400 
87;208562;Identifier;85403 
92;49240;Line;84379 
95;178850;Line;83812 
103;93739;Identifier;83811 
105;365543;Identifier;83810 
107;58365;Literal;83760 
108;14716;Identifier;83760 
109;102132;Literal;83758 
111;274279;Identifier;83577 
113;173030;Identifier;83600 
114;212865;Identifier;83646 
115;267845;Literal;83636 
116;165361;Identifier;83634 
124;378593;Literal;83602 
126;138370;Identifier;83589 
127;311004;Identifier;83583 
130;178561;Line;82959 
131;175712;Identifier;82944 
139;284121;Literal;82912 
146;186274;Identifier;82875 
152;350750;Line;82798 
155;98259;Identifier;81489 
164;233174;Identifier;81298 
167;49878;Literal;81294 
168;84834;Identifier;81296 
168;296615;Identifier;79965 
175;316269;Identifier;79891 
176;122630;ThisExpression;79885 
177;77156;Identifier;79861 
179;240989;ThisExpression;79856 
181;316791;Identifier;79858 
182;87594;Identifier;79861 
188;33564;Line;79850 
190;215410;Identifier;79860 
191;95841;Line;79834 
203;23871;Literal;79797 
203;58523;Line;79719 
206;46158;ArrayExpression;79486 
207;311126;Identifier;79484 
219;296811;ThisExpression;79480 
223;364114;Identifier;79474 
224;264299;Literal;79147 
228;203601;Identifier;79147 
236;88007;Identifier;79161 
237;26028;Literal;79156 
240;236615;Identifier;79119 
243;215156;Identifier;79113 
244;56556;Identifier;79112 
