counter;index;instructionType;totalChars 
0;0;original;86954 
1;148130;Identifier;86953 
2;326490;Identifier;86951 
3;244654;Identifier;86835 
4;396067;Line;86766 
6;165961;Identifier;86764 
10;201340;Literal;86686 
18;75625;Identifier;86666 
20;212256;Identifier;86664 
24;437455;Line;86637 
28;363133;Identifier;86582 
29;344173;Identifier;86545 
31;187291;Identifier;86410 
33;256084;ThisExpression;86400 
36;206475;Literal;86387 
39;444752;Identifier;86385 
41;380750;Literal;86259 
45;48230;Identifier;86233 
53;281894;Identifier;86219 
55;432685;Identifier;86218 
56;98515;Identifier;86209 
57;263493;Identifier;86243 
58;303575;Literal;86191 
59;183474;ArrayExpression;85938 
60;342975;Literal;85858 
61;141849;Identifier;85856 
65;270376;Line;85796 
67;320300;ThisExpression;85794 
74;330544;Identifier;85816 
77;34942;Literal;85777 
77;392565;Line;85788 
81;168430;Literal;85786 
82;335157;Identifier;85785 
87;57453;Literal;85799 
93;104872;Identifier;85573 
96;162560;Identifier;85558 
99;152406;Literal;85495 
101;52744;Literal;85459 
105;165020;Line;85432 
106;320192;Literal;85426 
107;179630;Line;85403 
110;167822;Identifier;85374 
113;48741;Identifier;85359 
116;426166;Literal;85287 
118;118053;Identifier;85285 
119;235907;Line;85222 
122;320;Identifier;85219 
123;109670;Identifier;85038 
125;40248;Line;85044 
130;371224;Identifier;85043 
133;214108;ObjectExpression;85036 
134;267013;Line;84985 
137;377362;Line;84853 
139;17752;Identifier;84875 
142;17034;Identifier;84874 
144;384218;Identifier;84862 
146;286381;Literal;84837 
147;425779;Line;84819 
154;221895;Line;84796 
155;82764;ArrayExpression;84803 
157;381112;Line;84803 
158;402778;Identifier;84770 
163;237342;Identifier;84786 
167;16480;ArrayExpression;84666 
171;408253;Literal;84629 
173;264930;Identifier;84627 
178;277720;Identifier;84625 
180;227534;Literal;84614 
180;377866;Line;84610 
185;301316;ThisExpression;84593 
185;143896;Line;84535 
188;59476;Identifier;84520 
190;193919;Identifier;84144 
191;132421;Literal;84142 
192;121480;Identifier;84141 
200;380653;Identifier;84140 
205;387569;Line;84107 
208;302293;Identifier;84098 
211;311868;ThisExpression;84095 
212;103126;Identifier;84092 
212;144013;Identifier;84093 
214;179550;Literal;84081 
217;100473;Identifier;84083 
218;124006;Identifier;84093 
219;96941;Identifier;84091 
222;91225;Identifier;84054 
223;282609;Identifier;83912 
224;200107;Identifier;83935 
229;164813;Identifier;83923 
229;410865;Literal;83926 
230;106684;Identifier;83905 
232;121928;Identifier;83853 
235;136448;Literal;83823 
241;248960;Identifier;83813 
241;409727;Line;83806 
245;286519;Line;83732 
246;217193;Identifier;83694 
248;273066;ThisExpression;83525 
251;174882;Identifier;83520 
255;284259;Identifier;83423 
256;75543;Literal;83421 
257;386438;Line;83400 
263;20642;Literal;83398 
263;257430;Literal;83383 
265;350668;Literal;83338 
267;116934;Identifier;83336 
273;292570;Identifier;83326 
278;181017;Identifier;83298 
280;97490;Identifier;83296 
281;81276;Identifier;83276 
282;91013;Identifier;83292 
284;70352;Identifier;83260 
286;16136;Identifier;83237 
287;231024;Identifier;83226 
295;100846;Identifier;83215 
297;159669;Identifier;83203 
