counter;index;instructionType;totalChars 
0;0;original;1673 
9;109;Identifier;1646 
13;4504;Literal;1638 
26;4321;Literal;1634 
39;1126;Line;1621 
45;267;Literal;1610 
56;267;Literal;1599 
57;4426;Literal;1564 
71;4441;Literal;1516 
84;4275;Literal;1462 
117;4185;Literal;1454 
132;4302;ReturnStatement;1424 
152;1809;Identifier;1421 
153;4095;Identifier;1359 
199;1158;Line;1349 
284;1098;Line;1337 
299;1405;Literal;1337 
482;2840;Identifier;1294 
621;2461;Identifier;1268 
