counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;0;ThrowStatement;1599;m 
1;6;IfStatement;1544;m 
1;7;IfStatement;1552;m 
1;3;Property;1542;m 
1;4;ExpressionStatement;1552;m 
1;6;IfStatement;1424;m 
3;5;Literal;1413;m 
3;2;Property;1411;m 
7;1;Property;1399;m 
43;5;Literal;1388;m 
49;2;ExpressionStatement;1361;m 
