counter;index;instructionType;totalChars 
0;0;original;1861 
16;5920;Identifier;1845 
19;2858;Identifier;1826 
35;4114;Literal;1822 
54;4014;Literal;1784 
82;3765;Literal;1782 
99;3875;Literal;1771 
126;4902;ThisExpression;1759 
128;5683;Identifier;1757 
144;5670;Identifier;1756 
177;613;Literal;1717 
201;6357;Identifier;1705 
202;6679;Literal;1667 
209;4077;Literal;1660 
211;5994;Identifier;1631 
221;5755;Identifier;1620 
229;4295;Identifier;1551 
244;5330;Literal;1532 
276;582;Identifier;1530 
340;2566;BlockStatement;1519 
353;5326;Line;1516 
392;582;Identifier;1515 
403;3547;ReturnStatement;1477 
443;3825;Identifier;1477 
485;3378;Identifier;1498 
550;2537;Identifier;1497 
607;585;ReturnStatement;1497 
779;2309;Identifier;1456 
861;5798;ReturnStatement;1456 
