counter;index;instructionType;totalChars 
0;0;original;1861 
19;578;Literal;1807 
31;4027;Literal;1790 
32;3940;Literal;1765 
43;4350;Literal;1763 
51;6097;Line;1752 
73;2594;Identifier;1733 
84;4797;Identifier;1721 
110;2511;BlockStatement;1710 
115;3336;Identifier;1732 
120;6791;Literal;1694 
125;5588;Identifier;1692 
142;4371;Identifier;1625 
163;5616;Line;1622 
176;3546;Literal;1607 
198;3964;Identifier;1600 
249;2495;Identifier;1599 
294;5983;Identifier;1587 
298;2279;Identifier;1546 
362;3314;ReturnStatement;1513 
407;4438;Identifier;1497 
453;3254;Literal;1474 
509;3252;ReturnStatement;1474 
668;3207;BlockStatement;1471 
672;4778;Literal;1452 
678;5069;Identifier;1423 
722;4891;BlockStatement;1423 
827;4646;Identifier;1422 
