counter;index;instructionType;totalChars 
0;0;original;1861 
14;4338;Literal;1844 
25;6255;Identifier;1842 
48;6562;Identifier;1831 
49;4202;Literal;1852 
63;6428;Line;1849 
64;2775;Identifier;1819 
65;3821;Literal;1807 
68;3661;Literal;1799 
78;5970;Literal;1780 
81;578;Literal;1726 
97;4089;Literal;1719 
102;3352;ReturnStatement;1642 
126;4237;Identifier;1630 
168;6265;Literal;1592 
222;2279;Identifier;1550 
273;3796;Identifier;1481 
284;3204;Identifier;1480 
285;3455;Identifier;1480 
377;5470;Identifier;1468 
448;4321;Identifier;1452 
460;5726;ReturnStatement;1452 
583;4891;BlockStatement;1452 
604;5056;Identifier;1423 
748;4646;Identifier;1422 
