counter;index;instructionType;totalChars 
0;0;original;1861 
6;611;Literal;1822 
7;2567;Identifier;1792 
16;3615;Literal;1788 
24;4355;Literal;1781 
56;4882;Identifier;1769 
61;3867;Literal;1752 
70;3392;Identifier;1767 
70;6978;Literal;1714 
87;3453;Literal;1716 
89;4245;Literal;1647 
108;5422;Identifier;1645 
132;3463;BlockStatement;1571 
149;3721;Identifier;1571 
159;4976;Identifier;1570 
166;2335;Identifier;1528 
167;582;Identifier;1526 
246;5138;Identifier;1515 
346;5080;Line;1512 
359;5245;Identifier;1483 
405;582;Identifier;1482 
406;3250;BlockStatement;1482 
506;4872;Literal;1463 
545;4364;Identifier;1447 
764;5308;Identifier;1435 
801;3234;Identifier;1434 
