counter;index;instructionType;totalChars 
0;0;original;1673 
1;4;ExpressionStatement;1673 
2;2;ExpressionStatement;1646 
3;0;ExpressionStatement;1633 
8;51;Identifier;1630 
24;21;CallExpression;1599 
25;20;CallExpression;1559 
27;1;Literal;1542 
28;2;Literal;1531 
29;2;Literal;1520 
30;19;Literal;1512 
31;19;Literal;1508 
32;19;Literal;1454 
33;19;Literal;1446 
36;7;ExpressionStatement;1420 
37;12;ExpressionStatement;1273 
49;2;Property;1260 
50;1;Property;1248 
51;1;Property;1238 
55;1;RESTART;1238 
90;2;RESTART;1238 
125;3;RESTART;1238 
160;4;RESTART;1238 
195;5;RESTART;1238 
