counter;index;instructionType;totalChars 
0;0;original;2911 
11;102;Identifier;2909 
12;101;Identifier;2908 
13;116;Identifier;2880 
15;120;Identifier;2878 
16;120;Identifier;2877 
18;193;Identifier;2874 
20;225;Identifier;2874 
21;232;Identifier;2874 
23;270;Identifier;2874 
24;252;Identifier;2874 
25;262;Identifier;2874 
26;255;Identifier;2874 
28;288;Identifier;2874 
29;309;Identifier;2874 
30;298;Identifier;2874 
32;351;Identifier;2874 
33;329;Identifier;2874 
34;345;Identifier;2874 
35;359;Identifier;2874 
36;320;Identifier;2874 
38;364;Identifier;2874 
55;28;IfStatement;2852 
61;2;Property;2837 
65;51;Literal;2834 
81;114;MemberExpression;2830 
