counter;index;instructionType;totalChars 
0;0;original;71864 
1;0;ExpressionStatement;71851 
10;8;IfStatement;71814 
13;25;IfStatement;71771 
14;29;IfStatement;71719 
15;28;IfStatement;71661 
16;29;IfStatement;71602 
21;69;IfStatement;71553 
22;68;IfStatement;71537 
24;78;IfStatement;71516 
26;87;IfStatement;71472 
29;107;IfStatement;71409 
32;129;IfStatement;71301 
33;122;IfStatement;71246 
35;139;IfStatement;71201 
37;146;IfStatement;71186 
40;164;IfStatement;71170 
42;179;IfStatement;71140 
44;182;IfStatement;71111 
46;197;IfStatement;71060 
47;196;IfStatement;71033 
48;194;IfStatement;70952 
49;197;IfStatement;70885 
50;194;IfStatement;70523 
51;192;IfStatement;70506 
52;199;IfStatement;70452 
53;199;IfStatement;70434 
55;207;IfStatement;70358 
56;208;IfStatement;70184 
57;209;IfStatement;70145 
58;208;IfStatement;70107 
59;205;IfStatement;70069 
60;209;IfStatement;70025 
62;211;IfStatement;69972 
63;214;IfStatement;69943 
64;215;IfStatement;69929 
68;242;IfStatement;69889 
71;266;IfStatement;69849 
73;273;IfStatement;69814 
75;282;IfStatement;69797 
76;283;IfStatement;69684 
77;289;IfStatement;69654 
79;296;IfStatement;69603 
80;298;IfStatement;69545 
81;299;IfStatement;69516 
82;298;IfStatement;69490 
84;307;IfStatement;69454 
85;305;IfStatement;69329 
87;319;IfStatement;69270 
88;319;IfStatement;69191 
91;339;IfStatement;69157 
92;339;IfStatement;69068 
95;358;IfStatement;69004 
96;354;IfStatement;68931 
98;363;IfStatement;68883 
99;368;IfStatement;68799 
103;397;IfStatement;68633 
104;395;IfStatement;68621 
105;393;IfStatement;68550 
107;406;IfStatement;68498 
108;404;IfStatement;68457 
112;439;IfStatement;68388 
117;475;IfStatement;68256 
119;488;IfStatement;68014 
122;506;IfStatement;68000 
123;505;IfStatement;67951 
127;538;IfStatement;67814 
161;104;BinaryExpression;67824 
191;398;BinaryExpression;67798 
192;399;BinaryExpression;67783 
232;58;ReturnStatement;67737 
234;67;ReturnStatement;67701 
236;77;ReturnStatement;67694 
240;104;ReturnStatement;67686 
242;118;ReturnStatement;67684 
243;117;ReturnStatement;67677 
245;129;ReturnStatement;67597 
246;128;ReturnStatement;67541 
248;139;ReturnStatement;67478 
249;139;ReturnStatement;67412 
250;135;ReturnStatement;67349 
256;184;ReturnStatement;67335 
257;189;ReturnStatement;67326 
259;199;ReturnStatement;67317 
260;199;ReturnStatement;67296 
261;197;ReturnStatement;67288 
262;199;ReturnStatement;67230 
263;198;ReturnStatement;67172 
264;198;ReturnStatement;67055 
265;199;ReturnStatement;67019 
266;198;ReturnStatement;66880 
267;198;ReturnStatement;66844 
268;199;ReturnStatement;66728 
270;207;ReturnStatement;66700 
271;206;ReturnStatement;66655 
272;208;ReturnStatement;66608 
273;208;ReturnStatement;66530 
274;207;ReturnStatement;66521 
275;209;ReturnStatement;66479 
276;207;ReturnStatement;66456 
277;207;ReturnStatement;66347 
278;209;ReturnStatement;66283 
281;226;ReturnStatement;66283 
283;239;ReturnStatement;66250 
284;238;ReturnStatement;66239 
285;234;ReturnStatement;66229 
286;239;ReturnStatement;66217 
290;268;ReturnStatement;66210 
300;358;ReturnStatement;66188 
303;377;ReturnStatement;66188 
309;6;ExpressionStatement;66171 
310;9;ExpressionStatement;66128 
316;59;ExpressionStatement;66118 
317;56;ExpressionStatement;66110 
318;57;ExpressionStatement;66102 
320;66;ExpressionStatement;66092 
321;67;ExpressionStatement;66088 
322;69;ExpressionStatement;66084 
323;68;ExpressionStatement;66080 
325;75;ExpressionStatement;66076 
326;75;ExpressionStatement;66072 
327;76;ExpressionStatement;66068 
329;86;ExpressionStatement;66064 
330;87;ExpressionStatement;66049 
331;87;ExpressionStatement;66045 
332;86;ExpressionStatement;66040 
333;89;ExpressionStatement;66036 
334;87;ExpressionStatement;66030 
336;97;ExpressionStatement;66015 
337;97;ExpressionStatement;66011 
338;96;ExpressionStatement;66007 
343;135;ExpressionStatement;65878 
346;157;ExpressionStatement;65873 
348;169;ExpressionStatement;65868 
349;169;ExpressionStatement;65849 
350;164;ExpressionStatement;65844 
351;165;ExpressionStatement;65785 
352;167;ExpressionStatement;65780 
354;174;ExpressionStatement;65775 
356;185;ExpressionStatement;65759 
362;234;ExpressionStatement;65730 
363;236;ExpressionStatement;65701 
364;238;ExpressionStatement;65510 
365;236;ExpressionStatement;65477 
366;237;ExpressionStatement;65449 
367;238;ExpressionStatement;65349 
368;237;ExpressionStatement;65316 
377;319;ExpressionStatement;65297 
378;317;ExpressionStatement;65277 
379;315;ExpressionStatement;65175 
381;329;ExpressionStatement;65029 
384;349;ExpressionStatement;65002 
385;345;ExpressionStatement;64967 
386;348;ExpressionStatement;64939 
387;348;ExpressionStatement;64913 
388;346;ExpressionStatement;64888 
389;347;ExpressionStatement;64863 
390;349;ExpressionStatement;64826 
391;347;ExpressionStatement;64802 
392;348;ExpressionStatement;64777 
393;347;ExpressionStatement;64739 
395;359;ExpressionStatement;64709 
399;387;ExpressionStatement;64696 
404;429;ExpressionStatement;64674 
405;426;ExpressionStatement;64573 
406;428;ExpressionStatement;64465 
407;429;ExpressionStatement;64425 
411;454;ExpressionStatement;64413 
412;456;ExpressionStatement;64402 
418;506;ExpressionStatement;64395 
420;518;ExpressionStatement;64323 
423;538;ExpressionStatement;64307 
426;557;ExpressionStatement;64288 
428;565;ExpressionStatement;64245 
434;619;ExpressionStatement;64238 
438;648;ExpressionStatement;64221 
439;649;ExpressionStatement;64149 
443;679;ExpressionStatement;64075 
444;677;ExpressionStatement;64002 
445;679;ExpressionStatement;63914 
468;157;CallExpression;63840 
478;244;CallExpression;63812 
479;247;CallExpression;63758 
499;435;CallExpression;63680 
500;436;CallExpression;63599 
