counter;index;instructionType;totalChars;OperationType 
0;0;original;1861 
1;19;ReturnStatement;1823;m 
1;3;IfStatement;1831;m 
1;5;IfStatement;1768;m 
3;0;ReturnStatement;1729;m 
11;2;FunctionExpression;1714;m 
13;22;ExpressionStatement;1689;m 
13;9;IfStatement;1722;m 
21;2;ExpressionStatement;1689;m 
