counter;index;instructionType;totalChars 
0;0;original;1861 
1;22;ExpressionStatement;1821 
2;4;ExpressionStatement;1749 
3;18;ExpressionStatement;1720 
4;11;ExpressionStatement;1704 
5;0;ExpressionStatement;1691 
10;83;Identifier;1710 
12;139;Identifier;1708 
13;138;Identifier;1707 
22;26;Literal;1705 
23;34;Literal;1686 
26;2;FunctionExpression;1632 
28;7;IfStatement;1611 
29;7;IfStatement;1606 
30;4;IfStatement;1514 
32;16;BinaryExpression;1476 
37;1;ExpressionStatement;1458 
38;13;ExpressionStatement;1447 
39;12;ExpressionStatement;1444 
44;10;ReturnStatement;1375 
45;10;ReturnStatement;1363 
46;11;ReturnStatement;1363 
49;1;RESTART;1363 
76;2;RESTART;1363 
