counter;index;instructionType;totalChars 
0;0;original;4794 
10;1705;Identifier;4798 
10;8756;Identifier;4766 
12;15295;Identifier;4761 
25;16941;Literal;4758 
26;6734;Identifier;4749 
32;16832;Block;4607 
33;5372;Identifier;4593 
37;8641;Identifier;4557 
40;11585;Identifier;4527 
46;1461;Identifier;4525 
49;4830;Identifier;4457 
51;15044;Literal;4408 
64;5527;Identifier;4406 
73;7923;Literal;4396 
77;13334;Identifier;4360 
83;11561;Literal;4333 
85;5904;Literal;4292 
89;6684;Identifier;4279 
90;12285;Identifier;4261 
100;3842;Literal;4161 
105;5581;Identifier;4161 
106;12542;Identifier;4143 
109;5697;Identifier;4141 
109;13548;Identifier;4106 
123;4734;Literal;4095 
130;15909;Identifier;4088 
141;5190;Literal;4076 
144;1270;Identifier;4080 
159;1633;Identifier;4066 
160;10084;Identifier;4018 
162;5586;Identifier;4003 
165;1352;Identifier;3976 
166;1525;Literal;3974 
170;10330;Identifier;3956 
180;6911;Literal;3942 
189;9838;Identifier;3924 
212;13240;Identifier;3898 
217;7181;Identifier;3887 
228;10055;Identifier;3863 
233;10377;Literal;3861 
247;2416;Identifier;3830 
250;1215;Identifier;3650 
253;1321;Identifier;3648 
254;6703;Identifier;3632 
284;10569;Identifier;3618 
321;2720;Identifier;3606 
330;7882;Literal;3599 
331;6578;Identifier;3586 
389;4323;Literal;3576 
400;2191;Identifier;3510 
418;2549;Literal;3500 
434;1337;ReturnStatement;3500 
452;4532;Identifier;3490 
484;10020;Identifier;3460 
485;2642;Identifier;3439 
494;8491;Literal;3425 
516;4879;Identifier;3428 
549;10012;Identifier;3398 
565;2929;Literal;3386 
577;9618;Literal;3368 
672;5842;Identifier;3348 
752;4814;Identifier;3321 
785;2929;Literal;3311 
790;1321;Identifier;3310 
807;5555;Identifier;3290 
889;4180;Identifier;3288 
955;3814;Identifier;3286 
984;4004;Identifier;3286 
985;5246;Identifier;3266 
