counter;index;instructionType;totalChars 
0;0;original;4794 
1;5911;Identifier;4792 
6;8131;Literal;4762 
7;11295;Identifier;4744 
15;1826;Literal;4742 
17;18124;Identifier;4716 
32;1365;Identifier;4693 
35;9360;Literal;4693 
44;10052;Literal;4686 
45;6375;Identifier;4684 
52;3617;Literal;4674 
57;8130;Literal;4641 
64;11416;Identifier;4623 
66;5698;Identifier;4608 
70;7945;Literal;4594 
85;10792;Identifier;4546 
86;11470;Literal;4519 
106;1581;Identifier;4508 
107;4397;Identifier;4506 
110;5990;Literal;4465 
111;12890;Identifier;4447 
112;1470;Identifier;4451 
138;14424;Identifier;4427 
139;4000;Identifier;4417 
143;14201;Identifier;4415 
148;6747;ObjectExpression;4340 
153;3349;Identifier;4344 
157;5732;Identifier;4342 
163;16087;Literal;4335 
166;8578;Literal;4335 
167;5310;Literal;4325 
170;3354;Identifier;4308 
174;6624;Literal;4295 
183;13837;Identifier;4290 
189;13659;Identifier;4252 
191;1270;Identifier;4250 
192;7563;Identifier;4214 
193;16091;Identifier;4224 
206;1350;ReturnStatement;4224 
209;1541;ReturnStatement;4224 
215;2799;Identifier;4159 
223;6078;Literal;4139 
236;1334;Identifier;4137 
246;15645;Identifier;4135 
251;1812;Literal;4103 
264;11041;Literal;4085 
269;11435;Identifier;4055 
276;9572;Literal;4041 
277;7709;Literal;4041 
283;7709;Literal;4041 
290;4863;Literal;4041 
297;4479;Identifier;4027 
313;1582;BlockStatement;3928 
328;5039;Identifier;3928 
328;5333;Literal;3919 
332;14792;Block;3795 
356;1466;BlockStatement;3772 
358;4931;Identifier;3772 
362;6474;Identifier;3756 
366;10932;Identifier;3720 
368;4897;Identifier;3720 
382;5418;Identifier;3709 
403;3967;Identifier;3694 
412;12064;Literal;3645 
416;8855;Identifier;3615 
422;6558;Identifier;3597 
436;1321;Identifier;3596 
453;7109;Identifier;3594 
457;4382;Literal;3561 
469;11350;Identifier;3552 
511;6181;Identifier;3541 
528;4183;Identifier;3529 
550;11738;Identifier;3506 
553;11551;ObjectExpression;3485 
560;3472;Identifier;3474 
570;1215;Identifier;3441 
616;9605;Identifier;3423 
634;9768;Identifier;3393 
648;1853;Identifier;3367 
670;3830;Identifier;3366 
711;8684;Literal;3364 
727;10943;Identifier;3336 
731;2580;Identifier;3284 
770;10840;ReturnStatement;3285 
809;3241;Identifier;3265 
855;10697;Identifier;3240 
922;4410;Identifier;3225 
931;9218;Identifier;3211 
