counter;index;instructionType;totalChars 
0;0;original;4794 
1;5638;Literal;4784 
4;2056;Literal;4765 
8;6461;Literal;4754 
20;5043;Identifier;4758 
20;8397;Literal;4741 
31;8444;Identifier;4705 
34;3274;Identifier;4692 
35;5148;Identifier;4678 
52;1721;Identifier;4667 
53;6053;Identifier;4665 
56;8021;Literal;4654 
58;5990;Literal;4647 
59;10691;Identifier;4599 
63;2036;Literal;4587 
63;13164;Identifier;4581 
64;12661;Identifier;4551 
75;3959;Identifier;4541 
76;1257;Identifier;4545 
79;3299;Identifier;4533 
85;1448;Identifier;4531 
93;10968;Identifier;4501 
100;5297;Literal;4484 
101;16356;Identifier;4477 
107;7447;Literal;4463 
109;6435;ObjectExpression;4388 
118;6378;Identifier;4375 
142;3851;Literal;4363 
149;6978;Identifier;4333 
167;4108;Identifier;4302 
183;3284;ReturnStatement;4302 
186;13600;Identifier;4276 
187;4751;Identifier;4275 
198;5779;Identifier;4265 
203;7451;Identifier;4247 
218;4906;Identifier;4235 
235;9948;Identifier;4211 
237;1352;Identifier;4184 
282;15814;Identifier;4183 
288;11860;Identifier;4147 
309;5510;Identifier;4145 
322;1321;Identifier;4143 
331;7678;Literal;4143 
343;15546;Identifier;4159 
352;5346;Identifier;4123 
358;15523;Literal;4090 
378;5581;Identifier;4081 
393;9484;Literal;4067 
396;8248;Identifier;4060 
397;5182;Identifier;4058 
411;1537;Identifier;4057 
417;4456;Identifier;4042 
424;4873;Identifier;4032 
440;1473;BlockStatement;3936 
450;3727;Identifier;3934 
478;2763;Identifier;3933 
486;3796;Identifier;3881 
494;14777;Identifier;3880 
529;1491;BlockStatement;3857 
536;5084;Literal;3846 
590;2011;Identifier;3826 
600;2757;Identifier;3825 
602;1444;Identifier;3823 
635;14730;Literal;3781 
639;11571;Identifier;3744 
665;2896;Literal;3734 
691;1499;Literal;3723 
714;5853;Identifier;3703 
727;10038;Identifier;3689 
729;8614;Identifier;3671 
772;2285;Identifier;3620 
795;11437;ObjectExpression;3529 
809;1428;Identifier;3510 
815;11091;Identifier;3466 
838;11051;Identifier;3441 
842;7926;Identifier;3423 
860;2654;Identifier;3404 
903;1878;Identifier;3378 
934;10647;Line;3378 
971;11968;Block;3297 
