counter;index;instructionType;totalChars 
0;0;original;8246 
8;29634;Identifier;8218 
11;30564;Identifier;8200 
13;35467;Identifier;8186 
38;10386;Identifier;8180 
53;17669;Identifier;8099 
58;5348;Literal;8090 
59;6126;Literal;8081 
90;14328;Identifier;8078 
98;5305;Literal;8059 
103;23740;Identifier;8057 
120;5219;Literal;8032 
120;34824;Identifier;8036 
128;15749;Identifier;7984 
139;34110;Identifier;7942 
141;15933;Identifier;7568 
152;9676;Identifier;7511 
153;4746;Literal;7498 
166;31760;Identifier;7496 
166;32705;Identifier;7478 
173;9906;Identifier;7477 
175;33365;Identifier;7466 
212;4015;Literal;7452 
221;439;Identifier;7428 
237;12940;Identifier;7390 
246;30778;Identifier;7390 
250;4165;Literal;7366 
272;4079;Literal;7357 
282;5025;Literal;7332 
306;5025;Literal;7309 
317;3907;Literal;7300 
319;3864;Literal;7285 
320;255;Identifier;7298 
334;33829;ThisExpression;7294 
337;4053;Literal;7271 
351;5279;Literal;7258 
368;3795;Literal;7242 
369;9143;Identifier;7241 
401;32407;BlockStatement;7220 
432;16006;Identifier;7192 
441;745;Identifier;7183 
450;4372;Literal;7168 
459;3152;Literal;7143 
473;30610;Identifier;7141 
478;2752;Literal;7138 
485;14419;ArrayExpression;7067 
515;27215;Identifier;7056 
544;30970;Identifier;7036 
549;745;Identifier;7012 
552;3877;Literal;7000 
561;453;Identifier;6982 
565;26597;Identifier;6928 
580;4145;Literal;6913 
585;2662;Literal;6910 
629;4735;Literal;6898 
633;3830;Literal;6890 
655;3400;Literal;6873 
661;7920;Identifier;6872 
692;4088;Literal;6852 
703;11114;Identifier;6831 
789;29332;ThisExpression;6831 
838;4669;Literal;6819 
879;9582;Identifier;6817 
984;4045;Literal;6808 
999;3486;Literal;6794 
