counter;index;instructionType;totalChars 
0;0;original;8246 
15;19409;Literal;8233 
94;3757;Literal;8220 
139;37522;ThisExpression;8216 
193;20593;Identifier;8201 
204;9323;Identifier;8193 
256;5133;Literal;8173 
279;35856;Identifier;8142 
290;9673;Identifier;8125 
394;17288;Identifier;8124 
560;16816;Identifier;8101 
586;4187;Literal;8087 
588;16266;Identifier;8069 
591;1070;Identifier;8060 
621;9152;Identifier;8056 
679;17340;Literal;8031 
681;16848;Identifier;8009 
691;15427;ArrayExpression;7957 
694;255;Identifier;7988 
735;8960;BlockStatement;7958 
736;34425;Identifier;7944 
741;16637;Identifier;7927 
777;10798;Identifier;7909 
813;3675;Literal;7901 
821;16242;Identifier;7885 
871;15028;ArrayExpression;7846 
903;16379;Literal;7790 
937;12899;ThisExpression;7760 
968;939;Identifier;7760 
981;7606;Identifier;7740 
996;29119;Identifier;7729 
