counter;index;instructionType;totalChars;OperationType 
0;0;original;8301 
1;211;MemberExpression;8286;m 
1;63;Property;8288;m 
19;32;Property;8274;m 
19;75;CallExpression;8273;m 
37;45;Property;8252;m 
