counter;index;instructionType;totalChars 
0;0;original;16152 
28;44349;Literal;16150 
38;46684;Identifier;16141 
78;52033;Identifier;16139 
84;566;Identifier;16133 
86;19281;Identifier;16159 
102;5865;Identifier;16144 
111;56357;ArrayExpression;16127 
125;88800;Literal;16120 
128;46061;Identifier;16126 
137;49873;Identifier;16112 
155;48285;Identifier;16122 
155;44333;Identifier;16110 
158;73586;Line;16030 
166;51832;Identifier;16021 
184;55410;Identifier;16019 
187;3033;Identifier;16017 
197;34765;Identifier;16012 
215;47619;Literal;16010 
224;89681;ThisExpression;16006 
226;18570;Identifier;16004 
242;2934;Identifier;16002 
254;20734;Identifier;16001 
268;2473;Identifier;16003 
272;70595;Identifier;16009 
273;661;Identifier;15995 
284;74009;Literal;15965 
320;53799;ThisExpression;15955 
337;30579;Identifier;15953 
340;55636;Identifier;15951 
342;89163;Identifier;15930 
358;44219;Identifier;15913 
370;54679;Identifier;15883 
379;60994;Identifier;15891 
400;25705;ArrayExpression;15891 
426;2403;Identifier;15846 
521;47841;Identifier;15856 
540;88537;Line;15793 
560;55283;Identifier;15792 
579;76954;Literal;15790 
603;43821;Identifier;15736 
614;61812;Identifier;15734 
628;676;Identifier;15715 
653;5485;Literal;15715 
661;1312;Line;15697 
665;76428;Identifier;15684 
731;54334;Identifier;15682 
741;17129;Identifier;15692 
742;2638;Identifier;15690 
742;53036;ThisExpression;15677 
757;17;Line;15688 
762;53913;Identifier;15686 
763;1985;Identifier;15679 
848;61317;Identifier;15677 
853;5268;Literal;15660 
865;67242;Literal;15658 
870;47353;Literal;15653 
872;85587;Literal;15646 
877;70601;Identifier;15645 
912;25436;Identifier;15634 
933;22789;Literal;15632 
982;45501;ReturnStatement;15632 
990;53547;Literal;15615 
994;20626;Identifier;15613 
997;54329;Identifier;15612 
1000;69319;Literal;15610 
