counter;index;instructionType;totalChars 
0;0;original;16152 
12;57089;Identifier;16143 
16;23095;Identifier;16141 
31;8708;Identifier;16140 
35;44386;Identifier;16054 
39;90043;Identifier;16046 
41;740;Identifier;16027 
45;50906;Identifier;16023 
107;51707;Identifier;16021 
155;76503;ThisExpression;16009 
178;12479;Identifier;16007 
182;27677;Literal;16007 
223;31826;Identifier;16005 
231;17626;Identifier;16031 
233;3045;Identifier;16029 
252;54979;Identifier;16002 
263;5732;Identifier;15959 
264;61159;Identifier;15967 
314;47354;Identifier;15965 
316;55566;Identifier;15963 
347;22573;Identifier;15961 
353;2320;Identifier;15922 
369;53674;Identifier;15912 
370;81849;Literal;15903 
382;62197;Literal;15901 
391;61667;Identifier;15920 
392;54168;Literal;15574 
406;88832;Identifier;15498 
456;25662;Identifier;15497 
459;38367;Identifier;15495 
494;12655;Identifier;15493 
501;18307;Identifier;15491 
503;73518;Literal;15467 
530;12569;Identifier;15465 
541;19150;Identifier;15464 
552;31718;Identifier;15474 
563;57681;ObjectExpression;15510 
570;70664;Literal;15508 
594;73724;Identifier;15509 
616;30449;Identifier;15497 
638;53089;ThisExpression;15487 
663;54091;Literal;15487 
686;54241;Identifier;15487 
691;44344;Identifier;15486 
713;18915;Identifier;15496 
748;49927;Identifier;15509 
750;73229;ReturnStatement;15509 
754;893;Identifier;15486 
771;75316;ReturnStatement;15486 
775;42998;Identifier;15491 
790;45429;Identifier;15482 
821;18179;Identifier;15480 
830;25715;Identifier;15469 
864;2264;Literal;15419 
884;77689;Identifier;15393 
904;47368;Literal;15388 
925;43541;Identifier;15388 
951;30837;Literal;15385 
959;50937;Literal;15373 
980;61329;Identifier;15371 
991;53986;Identifier;15371 
997;70858;Identifier;15370 
