counter;index;instructionType;totalChars 
0;0;original;16152 
1;88466;Identifier;16099 
3;71181;Identifier;16105 
7;1043;BlockStatement;16109 
20;2538;Identifier;16089 
26;52011;Identifier;16080 
41;67237;Identifier;16069 
52;19198;Identifier;16095 
53;80279;Identifier;16094 
67;55105;Identifier;16064 
95;85536;Line;16011 
107;47693;Literal;16009 
110;32018;Identifier;16019 
112;5681;Identifier;15988 
145;740;Identifier;15969 
161;566;Identifier;15963 
173;74391;Literal;15933 
193;46031;Identifier;15924 
199;5406;Identifier;15901 
202;658;Line;15897 
209;54999;Identifier;15895 
210;54553;Literal;15879 
213;1979;Identifier;15661 
251;49526;Identifier;15675 
255;55306;Identifier;15674 
263;29544;Identifier;15672 
294;29628;Identifier;15660 
320;19954;Identifier;15670 
358;44795;Identifier;15676 
389;42058;Identifier;15658 
393;3039;Identifier;15656 
400;19047;Identifier;15654 
403;49770;Identifier;15640 
407;53925;Identifier;15572 
442;70184;Identifier;15571 
445;29492;Identifier;15569 
456;56299;Identifier;15605 
464;135;Identifier;15604 
475;24670;Identifier;15603 
477;1421;Identifier;15575 
478;2863;Identifier;15573 
496;82660;Literal;15569 
499;42976;Identifier;15491 
503;1821;Identifier;15489 
509;16204;Identifier;15499 
559;69773;Identifier;15498 
578;527;Identifier;15520 
601;85538;Literal;15513 
628;21518;Identifier;15511 
631;19824;Identifier;15509 
632;24437;Identifier;15506 
638;86566;Line;15422 
674;49926;Identifier;15420 
675;60241;Identifier;15418 
691;84800;Literal;15411 
698;46571;Literal;15406 
729;21102;Identifier;15410 
833;53155;Line;15344 
838;4260;Identifier;15342 
905;36939;Identifier;15340 
930;59292;Identifier;15359 
933;25451;Identifier;15357 
944;17109;Identifier;15355 
965;42497;ThisExpression;15355 
996;59732;Identifier;15353 
