counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;1;ArrayExpression;4036;m 
1;11;IfStatement;3958;m 
1;10;IfStatement;4009;m 
1;9;IfStatement;4004;m 
1;116;Literal;3854;m 
1;3;IfStatement;3916;m 
1;2;Property;3904;m 
11;2;IfStatement;3886;m 
13;16;ReturnStatement;3876;m 
15;147;Literal;3872;m 
