counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;133;Literal;4027;m 
1;2;IfStatement;4011;m 
1;1;ArrayExpression;4036;m 
1;25;VariableDeclaration;4027;m 
1;7;IfStatement;3763;m 
1;3;IfStatement;3656;m 
5;2;IfStatement;3638;m 
13;1;IfStatement;3622;m 
