counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;1;ArrayExpression;4036;m 
1;4;IfStatement;4020;m 
1;25;VariableDeclaration;4027;m 
1;1;ArrayExpression;4024;m 
3;2;IfStatement;4006;m 
7;198;Identifier;4008;m 
11;25;VariableDeclaration;3982;m 
15;70;CallExpression;3977;m 
25;2;IfStatement;3967;m 
