counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;30;VariableDeclaration;4025;m 
1;2;Property;4017;m 
1;28;VariableDeclaration;4014;m 
1;1;ArrayExpression;4036;m 
1;1;ArrayExpression;4033;m 
1;7;IfStatement;3788;m 
1;2;Property;3776;m 
1;52;BinaryExpression;3748;m 
7;17;ReturnStatement;3751;m 
7;1;IfStatement;3729;m 
17;56;Literal;3727;m 
41;20;ExpressionStatement;3715;m 
