counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;1;IfStatement;4010;m 
1;3;IfStatement;3922;m 
1;2;Property;3910;m 
5;2;IfStatement;3892;m 
9;56;Literal;3890;m 
