counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;51;CallExpression;4009;m 
1;2;IfStatement;4011;m 
1;11;IfStatement;3958;m 
1;7;IfStatement;3741;m 
3;2;IfStatement;3723;m 
11;1;IfStatement;3707;m 
