counter;index;instructionType;totalChars;OperationType 
0;0;original;4029 
1;8;IfStatement;4003;m 
1;4;IfStatement;4020;m 
1;3;IfStatement;3922;m 
1;2;Property;3910;m 
9;1;IfStatement;3891;m 
