counter;index;instructionType;totalChars;OperationType 
0;0;original;8743 
1;34;Literal;8676;m 
1;66;IfStatement;8711;m 
1;7;ExpressionStatement;8662;m 
1;24;ReturnStatement;8706;m 
2;2;Property;8697;m 
4;33;ExpressionStatement;8692;m 
5;37;ExpressionStatement;8613;m 
6;35;VariableDeclaration;8595;m 
7;4;IfStatement;8552;m 
