counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;14;Literal;1673;m 
1;7;IfStatement;1552;m 
1;3;Property;1542;m 
1;2;Property;1529;m 
3;4;Literal;1518;m 
3;1;Property;1517;m 
7;2;ExpressionStatement;1490;m 
19;0;ExpressionStatement;1477;m 
41;122;Identifier;1469;m 
