counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;22;CallExpression;1642;m 
1;3;Property;1663;m 
1;1;Property;1651;m 
7;7;IfStatement;1552;m 
40;16;ExpressionStatement;1381;m 
