counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;2;ExpressionStatement;1646;m 
1;4;ReturnStatement;1638;m 
1;3;Property;1663;m 
1;22;CallExpression;1590;m 
13;7;IfStatement;1552;m 
15;16;ExpressionStatement;1381;m 
