counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;5;ReturnStatement;1639;m 
1;3;Property;1663;m 
1;6;IfStatement;1544;m 
1;7;IfStatement;1552;m 
1;4;ExpressionStatement;1552;m 
