counter;index;instructionType;totalChars;OperationType 
0;0;original;1673 
1;3;Property;1663;m 
1;2;Property;1650;m 
3;1;Property;1638;m 
5;4;Literal;1627;m 
17;0;ExpressionStatement;1614;m 
37;13;AssignmentExpression;1606;m 
